bc_max,bc_mean,bc_p90,clean_count_000,clean_count_030,clean_count_035,clean_count_040,clean_count_045,clean_count_050,closed_run_count,configured_clean_count,configured_g_domain_valid,configured_support_count,configured_support_domain_valid,configured_support_seed_count,configured_support_weight,g_domain_valid_000,g_domain_valid_030,g_domain_valid_035,g_domain_valid_040,g_domain_valid_045,g_domain_valid_050,item_name,num_prompt_runs,open_run_count,prompt_id,prompt_ref_len_sec,prompt_ref_len_valid,prompt_speech_ratio,prompt_speech_ratio_valid,raw_silent_token_count,sep_nonzero_count,source_boundary_max,source_phrase_reachable,source_phrase_threshold,source_silence_run_count,speaker,speech_run_count,split,support_count_000,support_count_030,support_count_035,support_count_040,support_count_045,support_count_050,support_domain_valid_000,support_domain_valid_030,support_domain_valid_035,support_domain_valid_040,support_domain_valid_045,support_domain_valid_050,support_seed_count_000,support_seed_count_030,support_seed_count_035,support_seed_count_040,support_seed_count_045,support_seed_count_050,support_weight_000,support_weight_030,support_weight_035,support_weight_040,support_weight_045,support_weight_050,valid_run_count
0.9531878232955933,0.3949160575866699,0.6054427146911622,40.0,18.0,16.0,10.0,9.0,6.0,48.0,6.0,1.0,4.0,1.0,6.0,18.599700927734375,1.0,1.0,1.0,1.0,1.0,1.0,slt_train_arctic_a0024,48,0.0,arctic_a0024,3.9600000381469727,1.0,0.8939393758773804,1.0,0,11,0.9621897339820862,1.0,0.55,8.0,slt,40.0,train,38.0,16.0,14.0,8.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,18.0,16.0,10.0,9.0,6.0,28.25587272644043,18.599700927734375,18.599700927734375,18.599700927734375,18.599700927734375,18.599700927734375,48.0
0.9622873067855835,0.36301204562187195,0.6213126182556152,46.0,21.0,11.0,10.0,8.0,6.0,51.0,6.0,1.0,4.0,1.0,6.0,18.511829376220703,1.0,1.0,1.0,1.0,1.0,1.0,slt_train_arctic_a0027,51,0.0,arctic_a0027,4.099999904632568,1.0,0.8975609540939331,1.0,0,7,0.9694432020187378,1.0,0.55,5.0,slt,46.0,train,44.0,19.0,9.0,8.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,21.0,11.0,10.0,8.0,6.0,32.00872039794922,18.511829376220703,18.511829376220703,18.511829376220703,18.511829376220703,18.511829376220703,51.0
0.9453554153442383,0.4832639992237091,0.6546280980110168,17.0,11.0,9.0,8.0,7.0,7.0,25.0,7.0,1.0,5.0,1.0,7.0,7.710733413696289,1.0,1.0,1.0,1.0,1.0,1.0,aba_valid_arctic_a0001,25,0.0,arctic_a0001,3.2200000286102295,1.0,0.8447204828262329,1.0,0,12,0.9556304216384888,1.0,0.55,8.0,aba,17.0,valid,15.0,9.0,7.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,11.0,9.0,8.0,7.0,7.0,11.107617378234863,8.514620780944824,7.933327674865723,7.710733413696289,7.710733413696289,7.710733413696289,25.0
0.952835202217102,0.4651663303375244,0.7498564600944518,30.0,16.0,11.0,10.0,8.0,8.0,42.0,8.0,1.0,6.0,1.0,8.0,14.185539245605469,1.0,1.0,1.0,1.0,1.0,1.0,aba_valid_arctic_a0002,42,0.0,arctic_a0002,5.239999771118164,1.0,0.767175555229187,1.0,0,18,0.9620708227157593,1.0,0.55,12.0,aba,30.0,valid,28.0,14.0,9.0,8.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,16.0,11.0,10.0,8.0,8.0,20.064300537109375,14.754393577575684,14.185539245605469,14.185539245605469,14.185539245605469,14.185539245605469,42.0
0.9596074819564819,0.5665795803070068,0.8045058190822603,17.0,11.0,10.0,10.0,9.0,8.0,32.0,8.0,1.0,6.0,1.0,8.0,7.881182670593262,1.0,1.0,1.0,1.0,1.0,1.0,aba_valid_arctic_a0003,32,0.0,arctic_a0003,4.940000057220459,1.0,0.7530364394187927,1.0,0,23,0.9671603441238403,1.0,0.55,15.0,aba,17.0,valid,15.0,9.0,8.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,11.0,10.0,10.0,9.0,8.0,12.26889705657959,9.985953330993652,9.459383010864258,8.910497665405273,8.344184875488281,7.881182670593262,32.0
0.9318422079086304,0.4834888279438019,0.6963618636131287,39.0,24.0,21.0,18.0,17.0,14.0,59.0,14.0,1.0,12.0,1.0,14.0,18.434709548950195,1.0,1.0,1.0,1.0,1.0,1.0,aba_valid_arctic_a0007,59,0.0,arctic_a0007,5.0,1.0,0.7680000066757202,1.0,0,28,0.9451811909675598,1.0,0.55,20.0,aba,39.0,valid,37.0,22.0,19.0,16.0,15.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,24.0,21.0,18.0,17.0,14.0,26.402109146118164,19.90204620361328,18.479137420654297,18.434709548950195,18.434709548950195,18.434709548950195,59.0
0.8638894557952881,0.4082774817943573,0.643928837776184,27.0,13.0,9.0,7.0,6.0,6.0,34.0,6.0,1.0,4.0,1.0,6.0,11.275161743164062,1.0,1.0,1.0,1.0,1.0,1.0,asi_valid_arctic_a0001,34,0.0,arctic_a0001,3.119999885559082,1.0,0.8333333134651184,1.0,0,9,0.8899997472763062,1.0,0.55,7.0,asi,27.0,valid,25.0,11.0,7.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,13.0,9.0,7.0,6.0,6.0,18.21274185180664,11.275161743164062,11.275161743164062,11.275161743164062,11.275161743164062,11.275161743164062,34.0
0.9773246049880981,0.49920839071273804,0.7826000571250915,20.0,9.0,8.0,6.0,6.0,6.0,34.0,6.0,1.0,4.0,1.0,6.0,9.026824951171875,1.0,1.0,1.0,1.0,1.0,1.0,asi_valid_arctic_a0002,34,0.0,arctic_a0002,3.4800000190734863,1.0,0.7758620977401733,1.0,0,18,0.9816562533378601,1.0,0.55,14.0,asi,20.0,valid,18.0,7.0,6.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,9.0,8.0,6.0,6.0,6.0,11.923477172851562,9.026824951171875,9.026824951171875,9.026824951171875,9.026824951171875,9.026824951171875,34.0
0.9114160537719727,0.46982622146606445,0.7137073993682863,28.0,14.0,13.0,13.0,13.0,9.0,39.0,9.0,1.0,7.0,1.0,9.0,14.139408111572266,1.0,1.0,1.0,1.0,1.0,1.0,asi_valid_arctic_a0003,39,0.0,arctic_a0003,3.7200000286102295,1.0,0.8118279576301575,1.0,0,17,0.9282128214836121,1.0,0.55,11.0,asi,28.0,valid,26.0,12.0,11.0,11.0,11.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,14.0,13.0,13.0,13.0,9.0,18.708372116088867,14.341346740722656,14.139408111572266,14.139408111572266,14.139408111572266,14.139408111572266,39.0
0.7150864601135254,0.4107454717159271,0.6101658344268799,20.0,11.0,8.0,7.0,5.0,4.0,26.0,4.0,1.0,2.0,1.0,4.0,8.103759765625,1.0,1.0,1.0,1.0,1.0,1.0,asi_valid_arctic_a0007,26,0.0,arctic_a0007,3.059999942779541,1.0,0.843137264251709,1.0,0,7,0.7670331001281738,1.0,0.55,6.0,asi,20.0,valid,18.0,9.0,6.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,11.0,8.0,7.0,5.0,4.0,13.745615005493164,8.907763481140137,8.103759765625,8.103759765625,8.103759765625,8.103759765625,26.0
0.953603982925415,0.3972970247268677,0.6750234782695771,25.0,12.0,8.0,7.0,5.0,5.0,30.0,5.0,1.0,3.0,1.0,5.0,11.160665512084961,1.0,1.0,1.0,1.0,1.0,1.0,bdl_valid_arctic_a0001,30,0.0,arctic_a0001,3.240000009536743,1.0,0.9444444179534912,1.0,0,7,0.962546706199646,1.0,0.55,5.0,bdl,25.0,valid,23.0,10.0,6.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,12.0,8.0,7.0,5.0,5.0,17.77294921875,11.160665512084961,11.160665512084961,11.160665512084961,11.160665512084961,11.160665512084961,30.0
0.8380018472671509,0.48458629846572876,0.6743789076805115,16.0,10.0,8.0,8.0,7.0,6.0,23.0,6.0,1.0,4.0,1.0,6.0,6.841408729553223,1.0,1.0,1.0,1.0,1.0,1.0,bdl_valid_arctic_a0002,23,0.0,arctic_a0002,3.380000114440918,1.0,0.8875739574432373,1.0,0,11,0.8693130612373352,1.0,0.55,7.0,bdl,16.0,valid,14.0,8.0,6.0,6.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,10.0,8.0,8.0,7.0,6.0,9.809008598327637,7.483242511749268,6.999762058258057,6.841408729553223,6.841408729553223,6.841408729553223,23.0
0.9021650552749634,0.4311239719390869,0.6966115713119507,38.0,18.0,13.0,12.0,10.0,10.0,49.0,10.0,1.0,8.0,1.0,10.0,17.774330139160156,1.0,1.0,1.0,1.0,1.0,1.0,bdl_valid_arctic_a0003,49,0.0,arctic_a0003,3.380000114440918,1.0,0.8698225021362305,1.0,0,16,0.9210293292999268,1.0,0.55,11.0,bdl,38.0,valid,36.0,16.0,11.0,10.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,18.0,13.0,12.0,10.0,10.0,24.493759155273438,17.774330139160156,17.774330139160156,17.774330139160156,17.774330139160156,17.774330139160156,49.0
0.8729044198989868,0.3643985390663147,0.6426056861877442,32.0,12.0,9.0,6.0,5.0,4.0,35.0,4.0,1.0,2.0,1.0,4.0,14.269305229187012,1.0,1.0,1.0,1.0,1.0,1.0,bdl_valid_arctic_a0007,35,0.0,arctic_a0007,3.0399999618530273,1.0,0.9342105388641357,1.0,0,5,0.8975648283958435,1.0,0.55,3.0,bdl,32.0,valid,30.0,10.0,7.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,12.0,9.0,6.0,5.0,4.0,22.591278076171875,14.269305229187012,14.269305229187012,14.269305229187012,14.269305229187012,14.269305229187012,35.0
0.9080917835235596,0.34955084323883057,0.6081525325775147,37.0,13.0,7.0,7.0,7.0,6.0,40.0,6.0,1.0,4.0,1.0,6.0,15.398998260498047,1.0,1.0,1.0,1.0,1.0,1.0,slt_valid_arctic_a0001,40,0.0,arctic_a0001,3.359999895095825,1.0,0.8928571343421936,1.0,0,4,0.9255611896514893,1.0,0.55,3.0,slt,37.0,valid,35.0,11.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,13.0,7.0,7.0,7.0,6.0,25.739398956298828,15.398998260498047,15.398998260498047,15.398998260498047,15.398998260498047,15.398998260498047,40.0
0.8954950571060181,0.39034438133239746,0.6111773252487183,39.0,18.0,13.0,12.0,10.0,7.0,47.0,7.0,1.0,5.0,1.0,7.0,16.5878963470459,1.0,1.0,1.0,1.0,1.0,1.0,slt_valid_arctic_a0002,47,0.0,arctic_a0002,3.759999990463257,1.0,0.8882978558540344,1.0,0,10,0.9152726531028748,1.0,0.55,8.0,slt,39.0,valid,37.0,16.0,11.0,10.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,18.0,13.0,12.0,10.0,7.0,24.023019790649414,16.5878963470459,16.5878963470459,16.5878963470459,16.5878963470459,16.5878963470459,47.0
0.914100170135498,0.38970890641212463,0.5973159730434418,38.0,19.0,13.0,11.0,9.0,7.0,44.0,7.0,1.0,5.0,1.0,7.0,17.0472354888916,1.0,1.0,1.0,1.0,1.0,1.0,slt_valid_arctic_a0003,44,0.0,arctic_a0003,3.2200000286102295,1.0,0.8571428656578064,1.0,0,9,0.9302747845649719,1.0,0.55,6.0,slt,38.0,valid,36.0,17.0,11.0,9.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,19.0,13.0,11.0,9.0,7.0,25.40903663635254,17.12443733215332,17.0472354888916,17.0472354888916,17.0472354888916,17.0472354888916,44.0
0.9603241682052612,0.3378215432167053,0.537824386358261,39.0,16.0,11.0,7.0,4.0,4.0,42.0,4.0,1.0,2.0,1.0,4.0,17.435379028320312,1.0,1.0,1.0,1.0,1.0,1.0,slt_valid_arctic_a0007,42,0.0,arctic_a0007,3.0199999809265137,1.0,0.8940397500991821,1.0,0,3,0.9679189324378967,1.0,0.55,3.0,slt,39.0,valid,37.0,14.0,9.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,16.0,11.0,7.0,4.0,4.0,25.282981872558594,17.435379028320312,17.435379028320312,17.435379028320312,17.435379028320312,17.435379028320312,42.0
0.9137811660766602,0.48644885420799255,0.8123333573341369,16.0,10.0,9.0,6.0,6.0,6.0,23.0,6.0,1.0,4.0,1.0,6.0,7.008939266204834,1.0,1.0,1.0,1.0,1.0,1.0,aba_test_arctic_a0009,23,0.0,arctic_a0009,3.640000104904175,1.0,0.7747252583503723,1.0,0,11,0.9308395981788635,1.0,0.55,7.0,aba,16.0,test,14.0,8.0,7.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,10.0,9.0,6.0,6.0,6.0,10.074483871459961,7.5521721839904785,7.0457305908203125,7.008939266204834,7.008939266204834,7.008939266204834,23.0
0.9607080221176147,0.48441651463508606,0.6929868221282959,16.0,9.0,8.0,8.0,8.0,7.0,23.0,7.0,1.0,5.0,1.0,7.0,6.737870216369629,1.0,1.0,1.0,1.0,1.0,1.0,aba_test_arctic_a0010,23,0.0,arctic_a0010,3.880000114440918,1.0,0.8608247637748718,1.0,0,11,0.968123733997345,1.0,0.55,7.0,aba,16.0,test,14.0,7.0,6.0,6.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,9.0,8.0,8.0,8.0,7.0,10.833993911743164,8.012389183044434,7.409916400909424,6.8057050704956055,6.737870216369629,6.737870216369629,23.0
0.9572569131851196,0.47755205631256104,0.6970360517501831,30.0,17.0,13.0,13.0,13.0,11.0,43.0,11.0,1.0,9.0,1.0,11.0,14.022945404052734,1.0,1.0,1.0,1.0,1.0,1.0,aba_test_arctic_a0011,43,0.0,arctic_a0011,3.759999990463257,1.0,0.7819148898124695,1.0,0,20,0.9653939604759216,1.0,0.55,13.0,aba,30.0,test,28.0,15.0,11.0,11.0,11.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,17.0,13.0,13.0,13.0,11.0,18.538185119628906,14.357611656188965,14.022945404052734,14.022945404052734,14.022945404052734,14.022945404052734,43.0
0.9577106237411499,0.43601417541503906,0.6489351689815521,49.0,28.0,23.0,15.0,13.0,12.0,66.0,12.0,1.0,10.0,1.0,12.0,21.455209732055664,1.0,1.0,1.0,1.0,1.0,1.0,aba_test_arctic_a0013,66,0.0,arctic_a0013,5.920000076293945,1.0,0.75,1.0,0,23,0.965815544128418,1.0,0.55,17.0,aba,49.0,test,47.0,26.0,21.0,13.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,28.0,23.0,15.0,13.0,12.0,33.95608901977539,23.64051055908203,21.455209732055664,21.455209732055664,21.455209732055664,21.455209732055664,66.0
0.805742621421814,0.43127620220184326,0.6492796421051026,32.0,17.0,13.0,12.0,10.0,9.0,43.0,9.0,1.0,7.0,1.0,9.0,14.284065246582031,1.0,1.0,1.0,1.0,1.0,1.0,asi_test_arctic_a0009,43,0.0,arctic_a0009,3.240000009536743,1.0,0.8703703880310059,1.0,0,14,0.8430784344673157,1.0,0.55,11.0,asi,32.0,test,30.0,15.0,11.0,10.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,17.0,13.0,12.0,10.0,9.0,20.115047454833984,14.37834358215332,14.284065246582031,14.284065246582031,14.284065246582031,14.284065246582031,43.0
0.9730042219161987,0.4759400486946106,0.729203224182129,23.0,14.0,12.0,8.0,7.0,7.0,33.0,7.0,1.0,5.0,1.0,7.0,10.741610527038574,1.0,1.0,1.0,1.0,1.0,1.0,asi_test_arctic_a0010,33,0.0,arctic_a0010,3.2200000286102295,1.0,0.8198757767677307,1.0,0,15,0.9781781435012817,1.0,0.55,10.0,asi,23.0,test,21.0,12.0,10.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,14.0,12.0,8.0,7.0,7.0,16.77039337158203,12.232309341430664,11.199247360229492,10.741610527038574,10.741610527038574,10.741610527038574,33.0
0.8410477638244629,0.41194790601730347,0.6120128273963928,30.0,15.0,11.0,10.0,8.0,6.0,37.0,6.0,1.0,4.0,1.0,6.0,14.2066650390625,1.0,1.0,1.0,1.0,1.0,1.0,asi_test_arctic_a0011,37,0.0,arctic_a0011,3.180000066757202,1.0,0.8679245114326477,1.0,0,10,0.8715869188308716,1.0,0.55,7.0,asi,30.0,test,28.0,13.0,9.0,8.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,15.0,11.0,10.0,8.0,6.0,20.017398834228516,14.2066650390625,14.2066650390625,14.2066650390625,14.2066650390625,14.2066650390625,37.0
0.9804282188415527,0.4636441469192505,0.716560459136963,42.0,22.0,16.0,13.0,10.0,9.0,63.0,9.0,1.0,7.0,1.0,9.0,19.03944206237793,1.0,1.0,1.0,1.0,1.0,1.0,asi_test_arctic_a0013,63,0.0,arctic_a0013,4.21999979019165,1.0,0.758293867111206,1.0,0,27,0.9842312932014465,1.0,0.55,21.0,asi,42.0,test,40.0,20.0,14.0,11.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,22.0,16.0,13.0,10.0,9.0,30.176427841186523,19.942848205566406,19.03944206237793,19.03944206237793,19.03944206237793,19.03944206237793,63.0
0.9079605340957642,0.421495258808136,0.6858354091644286,29.0,13.0,12.0,10.0,6.0,5.0,37.0,5.0,1.0,3.0,1.0,5.0,13.28044319152832,1.0,1.0,1.0,1.0,1.0,1.0,bdl_test_arctic_a0009,37,0.0,arctic_a0009,3.2200000286102295,1.0,0.8944099545478821,1.0,0,11,0.9256875514984131,1.0,0.55,8.0,bdl,29.0,test,27.0,11.0,10.0,8.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,13.0,12.0,10.0,6.0,5.0,17.97126579284668,13.28044319152832,13.28044319152832,13.28044319152832,13.28044319152832,13.28044319152832,37.0
0.9753596782684326,0.4348510801792145,0.6842344582080842,29.0,18.0,12.0,9.0,7.0,7.0,38.0,7.0,1.0,5.0,1.0,7.0,13.706561088562012,1.0,1.0,1.0,1.0,1.0,1.0,bdl_test_arctic_a0010,38,0.0,arctic_a0010,3.3399999141693115,1.0,0.8622754216194153,1.0,0,13,0.9799748659133911,1.0,0.55,9.0,bdl,29.0,test,27.0,16.0,10.0,7.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,18.0,12.0,9.0,7.0,7.0,19.948759078979492,13.929290771484375,13.706561088562012,13.706561088562012,13.706561088562012,13.706561088562012,38.0
0.919732928276062,0.5219616889953613,0.7399240493774414,16.0,11.0,10.0,9.0,9.0,8.0,24.0,8.0,1.0,6.0,1.0,8.0,6.81492805480957,1.0,1.0,1.0,1.0,1.0,1.0,bdl_test_arctic_a0011,24,0.0,arctic_a0011,3.119999885559082,1.0,0.8333333134651184,1.0,0,14,0.9349972009658813,1.0,0.55,8.0,bdl,16.0,test,14.0,9.0,8.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,11.0,10.0,9.0,9.0,8.0,11.100531578063965,8.83045768737793,8.301864624023438,7.750667095184326,7.185544490814209,6.81492805480957,24.0
0.8901761770248413,0.40019896626472473,0.6304988861083984,33.0,16.0,11.0,10.0,8.0,8.0,41.0,8.0,1.0,6.0,1.0,8.0,15.15582275390625,1.0,1.0,1.0,1.0,1.0,1.0,bdl_test_arctic_a0013,41,0.0,arctic_a0013,4.21999979019165,1.0,0.8720378875732422,1.0,0,10,0.9111618399620056,1.0,0.55,8.0,bdl,33.0,test,31.0,14.0,9.0,8.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,16.0,11.0,10.0,8.0,8.0,23.765003204345703,15.15582275390625,15.15582275390625,15.15582275390625,15.15582275390625,15.15582275390625,41.0
0.9589320421218872,0.37892431020736694,0.6103457450866699,35.0,17.0,10.0,8.0,7.0,5.0,40.0,5.0,1.0,3.0,1.0,5.0,15.287961959838867,1.0,1.0,1.0,1.0,1.0,1.0,slt_test_arctic_a0009,40,0.0,arctic_a0009,3.0999999046325684,1.0,0.8838709592819214,1.0,0,7,0.9665930271148682,1.0,0.55,5.0,slt,35.0,test,33.0,15.0,8.0,6.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,17.0,10.0,8.0,7.0,5.0,24.126968383789062,15.287961959838867,15.287961959838867,15.287961959838867,15.287961959838867,15.287961959838867,40.0
0.8043041229248047,0.3988829553127289,0.636567634344101,25.0,16.0,10.0,7.0,6.0,4.0,30.0,4.0,1.0,2.0,1.0,4.0,10.969332695007324,1.0,1.0,1.0,1.0,1.0,1.0,slt_test_arctic_a0010,30,0.0,arctic_a0010,3.0199999809265137,1.0,0.9006622433662415,1.0,0,7,0.8418274521827698,1.0,0.55,5.0,slt,25.0,test,23.0,14.0,8.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,16.0,10.0,7.0,6.0,4.0,17.469541549682617,11.611316680908203,10.969332695007324,10.969332695007324,10.969332695007324,10.969332695007324,30.0
0.7586919069290161,0.3840125501155853,0.6302062153816224,39.0,16.0,11.0,10.0,10.0,8.0,45.0,8.0,1.0,6.0,1.0,8.0,17.197059631347656,1.0,1.0,1.0,1.0,1.0,1.0,slt_test_arctic_a0011,45,0.0,arctic_a0011,3.059999942779541,1.0,0.8823529481887817,1.0,0,9,0.8021020889282227,1.0,0.55,6.0,slt,39.0,test,37.0,14.0,9.0,8.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,16.0,11.0,10.0,10.0,8.0,25.31597900390625,17.197059631347656,17.197059631347656,17.197059631347656,17.197059631347656,17.197059631347656,45.0
0.9745796918869019,0.34004324674606323,0.47687703371047974,42.0,19.0,13.0,9.0,6.0,2.0,44.0,2.0,1.0,2.0,1.0,2.0,19.519315719604492,1.0,1.0,1.0,1.0,1.0,1.0,slt_test_arctic_a0013,44,0.0,arctic_a0013,3.5399999618530273,1.0,0.9378530979156494,1.0,0,3,0.9793301224708557,1.0,0.55,2.0,slt,42.0,test,40.0,17.0,11.0,7.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,19.0,13.0,9.0,6.0,2.0,29.523099899291992,19.519315719604492,19.519315719604492,19.519315719604492,19.519315719604492,19.519315719604492,44.0
